tract2,FIPS,county,sqmi,pop15den,pop90,pop00,pop15,nhw90,nhw00,nhw15,blk90,blk00,blk15,asian90,asian00,asian15,hisp90,hisp00,hisp15,lths90,lths00,lths15,col90,col00,col15,jobs15,povt90,povt00,povt15,inc15,inc90,inc00,rent90,rent00,rent15,burd90,burd00,burd15,mgr90,mgr00,mgr15,hcv00,hcv15,chg_mgr15,chg_nhw00,chg_nhw15,chg_lths00,chg_lths15,chg_col00,chg_col15,chg_inc00,chg_inc15,chg_burd00,chg_burd15,chg_mgr00,chg_hcv15,race90,race00,race15,disadv00,disadv15,gent00,gent15,disadv,gent,job15den
6037480902,06037480902,37,0.2011724,20872.64456,2760.040286,4189,4199,0.16722408,0.058247792,0.049535604,0.017140468,0.025304369,0.008335318,0.421488294,0.500596801,0.504643963,0.397658849,0.407973263,0.407716123,0.357455849,0.306886228,0.229562896,0.194529279,0.270583832,0.222889556,584,0.187262689,0.268688799,0.195999047,40234,51233.03363,45115.16551,0.720942407,0.806520198,0.800988003,0.437545389,0.374340949,0.615859031,1099.671551,934.4972332,1146,0.015591779,0.024700071,211.5027668,-0.108976288,-0.008712188,-0.050569622,-0.077323331,0.076054553,-0.047694276,-6117.868122,-4881.165509,-0.063204439,0.241518082,-165.1743181,0.009108292,05. No Majority,04. Majority Asian,04. Majority Asian,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",2902.982715
6037480903,06037480903,37,0.310359,9849.883522,4339.292627,3348,3057,0.16722408,0.181003584,0.038272816,0.017140468,0.015531661,0.014066078,0.421488294,0.454301075,0.624468433,0.397658876,0.33781362,0.3218842,0.357455849,0.259668508,0.286090391,0.194529279,0.25159371,0.241772707,681,0.187262682,0.109109109,0.272758037,51250,51233.03407,56663.96485,0.720942436,0.517525773,0.548625793,0.437545389,0.364541833,0.504816956,1099.671551,955.141502,1172,0.016494845,0.017970402,216.858498,0.013779504,-0.142730768,-0.097787341,0.026421882,0.057064431,-0.009821003,5430.930781,-5413.964855,-0.073003556,0.140275123,-144.5300493,0.001475556,05. No Majority,05. No Majority,04. Majority Asian,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",2194.23313
6037481001,06037481001,37,0.4052698,9948.92785,4737.288401,3992,4032,0.251538548,0.171843687,0.129464286,0.024728656,0.01252505,0.011656746,0.36678975,0.455911824,0.515625,0.35873335,0.350701403,0.333333333,0.241250425,0.29671124,0.260490639,0.298504927,0.216841344,0.339896708,2576,0.134808164,0.101159115,0.150648663,36375,55627.07483,49985.9812,0.696930524,0.678599222,0.666172107,0.417246175,0.45412844,0.626948775,1120.785245,924.8632411,1202,0.017898833,0.027448071,277.1367589,-0.07969486,-0.042379402,0.055460815,-0.0362206,-0.081663583,0.123055363,-5641.093631,-13610.9812,0.036882265,0.172820335,-195.922004,0.009549239,05. No Majority,05. No Majority,04. Majority Asian,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",6356.25946
6037481002,06037481002,37,0.3608584,15754.10189,4236.1851,5481.844805,5685,0.251791933,0.109351646,0.020756376,0.024677768,0.023692475,0.00351803,0.365504444,0.478945717,0.479155673,0.359809186,0.371242879,0.457167986,0.241778292,0.305880925,0.160835641,0.29732996,0.271682124,0.349609867,1605,0.135165568,0.187807009,0.12823219,52306,55620.25344,48765.19768,0.697017522,0.705606923,0.583,0.417976167,0.426213144,0.553173242,1121.299664,1034.966231,1172,0.00792814,0.014,137.0337686,-0.142440286,-0.08859527,0.064102632,-0.145045284,-0.025647835,0.077927742,-6855.055756,3540.802321,0.008236977,0.126960098,-86.33343246,0.00607186,05. No Majority,05. No Majority,05. No Majority,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",4447.727973
6037481101,06037481101,37,0.3407931,11875.24043,3750.448074,4093.155195,4047,0.277970973,0.175060843,0.083024463,0.019420105,0.026903824,0.004447739,0.232710243,0.348262853,0.454163578,0.470959914,0.422144768,0.438349395,0.296991668,0.265837524,0.1001386,0.174431837,0.257599053,0.324670825,1851,0.171937868,0.128289732,0.124476987,43351,54920.73003,52346.20671,0.705983092,0.832809126,0.798476454,0.492262858,0.325733229,0.58716392,1173.512916,1040.465019,1183,0.008564474,0.015235457,142.5349811,-0.10291013,-0.09203638,-0.031154144,-0.165698924,0.083167216,0.067071772,-2574.523324,-8995.206706,-0.166529629,0.261430691,-133.047897,0.006670983,05. No Majority,05. No Majority,05. No Majority,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",5431.447996
6037481102,06037481102,37,0.2375011,15431.50748,2512.608518,3605,3665,0.277999837,0.158391123,0.10941337,0.019414308,0.028848821,0.005729877,0.232563831,0.472122053,0.676398363,0.471082489,0.309015257,0.213369714,0.297053292,0.242007285,0.119549419,0.174294671,0.301497369,0.35755814,2187,0.17197825,0.184359119,0.104518991,48425,54919.96379,52124.70045,0.705992954,0.895104895,0.902799378,0.492343542,0.3609375,0.546942291,1173.56948,1099.651383,1361,0.004895105,0.01088647,261.3486166,-0.119608713,-0.048977754,-0.055046007,-0.122457866,0.127202699,0.05606077,-2795.263337,-3699.70045,-0.131406042,0.186004791,-73.91809614,0.005991365,05. No Majority,05. No Majority,04. Majority Asian,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",9208.378403
6037481103,06037481103,37,0.5457968,9049.15529,5961.594736,5297.477483,4939,0.278001018,0.106927383,0.047175542,0.019409333,0.005665921,0.003239522,0.232594221,0.404757849,0.560639806,0.471056204,0.461500443,0.379226564,0.297056781,0.378262587,0.309787234,0.174278624,0.160034375,0.229219858,941,0.1719764,0.176804707,0.131370558,53068,54922.83559,54480.01551,0.705899629,0.445530981,0.464750171,0.492349905,0.475599034,0.483063328,1173.582489,984.0863038,1209,0.029694845,0.027378508,224.9136962,-0.171073635,-0.059751841,0.081205806,-0.068475353,-0.014244249,0.069185483,-442.8200792,-1412.015508,-0.016750871,0.007464294,-189.4961848,-0.002316337,05. No Majority,05. No Majority,04. Majority Asian,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",1724.084861
6037481201,06037481201,37,0.3866223,9647.65871,2977.662298,3218.364739,3730,0.513332655,0.278950475,0.138873995,0.007760217,0.014968547,0.005630027,0.189494027,0.403313186,0.682037534,0.289425973,0.287443166,0.15924933,0.186750896,0.279635562,0.151400454,0.17241353,0.168571408,0.316426949,1182,0.091053177,0.125560192,0.095710456,53036,64058.44055,55873.5209,0.609292992,0.583426462,0.545078577,0.563402463,0.48135771,0.508345979,1193.116509,1066.557733,1235,0.007200547,0.018196857,168.4422669,-0.23438218,-0.14007648,0.092884666,-0.128235108,-0.003842122,0.147855541,-8184.91965,-2837.520901,-0.082044753,0.026988269,-126.5587758,0.01099631,01. Majority NHW,05. No Majority,04. Majority Asian,0,1,0,0,Disadvantaged 2000-2015 Only,"Disadvantaged, Did Not Gentrify",3057.247345
6037481202,06037481202,37,0.6143573,9374.023878,5836.249061,6635.527843,5759,0.340277954,0.164303562,0.109046709,0.020416224,0.017367641,0.003299184,0.287681061,0.390828107,0.515367251,0.351120162,0.400757151,0.367772183,0.246996569,0.319544265,0.207863822,0.145506355,0.222614003,0.308798849,1010,0.118878652,0.15807188,0.147355602,61464,64701.76606,59468.38403,0.485232471,0.514546757,0.479863868,0.470548381,0.368969611,0.445626478,1091.453051,923.9224034,1144,0.011653314,0.016449234,220.0775966,-0.175974391,-0.055256853,0.072547695,-0.111680443,0.077107647,0.086184846,-5233.382032,1995.615967,-0.10157877,0.076656866,-167.5306474,0.00479592,05. No Majority,05. No Majority,04. Majority Asian,0,0,0,0,,,1643.994464
6037481300,06037481300,37,0.3462402,9629.153403,2632.467209,2960.653403,3334,0.244668911,0.113398578,0.028494301,0.008230453,0.004387445,0.00029994,0.332210999,0.534930813,0.670965807,0.41601195,0.331758353,0.269946011,0.397640118,0.425327952,0.3564434,0.090265487,0.153380424,0.177830004,714,0.130728771,0.179114567,0.158258258,51202,60065.4224,64454.71064,0.283887474,0.280350428,0.341772152,0.554054054,0.366071429,0.656565657,1038.089944,1088.641107,1479,0.010012515,0.013808976,390.3588933,-0.131270333,-0.084904277,0.027687834,-0.068884552,0.063114937,0.02444958,4389.288246,-13252.71064,-0.187982625,0.290494228,50.5511623,0.003796461,05. No Majority,04. Majority Asian,04. Majority Asian,0,0,0,0,,,2062.152228
6037481401,06037481401,37,0.4658597,13510.50542,4766.645055,6062,6294,0.222455845,0.090399208,0.045122339,0.006391926,0.002639393,0,0.443566022,0.677829099,0.79091198,0.331370901,0.216595183,0.153320623,0.335162681,0.338017931,0.2763267,0.169737358,0.2078992,0.286898839,2320,0.188133025,0.200297471,0.210517954,42411,53398.66626,55892.7168,0.505810894,0.578918919,0.600323625,0.468929504,0.437908497,0.623539982,1177.088428,1022.579447,1330,0.013513514,0.030204962,307.4205534,-0.132056637,-0.045276869,0.002855249,-0.061691231,0.038161842,0.078999639,2494.050533,-13481.7168,-0.031021007,0.185631485,-154.5089819,0.016691449,05. No Majority,04. Majority Asian,04. Majority Asian,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",4980.040128
6037481402,06037481402,37,0.7083704,10220.64163,7041.833952,6909.339472,7240,0.222451724,0.116175084,0.071685083,0.006392447,0.004722311,0.006906077,0.443533007,0.606924132,0.733701657,0.331406406,0.255295903,0.172513812,0.335192117,0.372289378,0.283546178,0.169712332,0.181099293,0.22802147,2811,0.188117445,0.171238409,0.145718232,43224,53400.31477,53061.11798,0.505759078,0.46816201,0.414599237,0.468947588,0.490722873,0.581127733,1177.0671,1029.471797,1223,0.010116202,0.015744275,193.5282028,-0.10627664,-0.044490001,0.037097261,-0.0887432,0.011386961,0.046922176,-339.1967844,-9837.117982,0.021775284,0.09040486,-147.5953032,0.005628072,05. No Majority,04. Majority Asian,04. Majority Asian,1,0,0,0,Disadvantaged 1990-2000 Only,"Disadvantaged, Did Not Gentrify",3968.262931
6037481500,06037481500,37,0.8472282,5111.963931,4289.583104,4455.169718,4331,0.335178405,0.164132427,0.085199723,0.009813537,0.00428908,0,0.401510499,0.597734034,0.705610713,0.25731907,0.210322064,0.20180097,0.351734397,0.234816014,0.22095882,0.148743461,0.256095831,0.373079287,2018,0.067693286,0.086416894,0.226275687,45652,68180.76937,63428.66568,0.234163417,0.274663531,0.375504711,0.370000221,0.37971332,0.564516129,1247.475143,1125.814656,1240,0.011191901,0.012113055,114.1853438,-0.171045978,-0.078932704,-0.116918382,-0.013857195,0.10735237,0.116983456,-4752.10369,-17776.66568,0.009713099,0.184802809,-121.6604869,0.000921154,05. No Majority,04. Majority Asian,04. Majority Asian,0,0,0,0,,,2381.884833
6037481603,06037481603,37,0.2531695,14930.70848,3886.667986,3946,3780,0.194470291,0.068930563,0.056878307,0.017944969,0.004561581,0.031216931,0.482653197,0.610238216,0.691798942,0.309583943,0.30334516,0.217989418,0.310659038,0.274563107,0.203513909,0.208730663,0.244660194,0.279282577,934,0.20402452,0.134586084,0.18994709,45667,52828.18055,51380.48876,0.650749818,0.648018648,0.668269231,0.449969679,0.440047962,0.559952038,1101.431026,1010.192885,1321,0.013986014,0.036858974,310.8071146,-0.125539729,-0.012052256,-0.036095931,-0.071049198,0.035929531,0.034622383,-1447.691791,-5713.488762,-0.009921717,0.119904077,-91.2381404,0.02287296,05. No Majority,04. Majority Asian,04. Majority Asian,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",3689.227968
6037481604,06037481604,37,0.2405455,17443.68529,3636.332205,4017,4196,0.194470291,0.089121235,0.087940896,0.017944969,0.009708738,0.020257388,0.482653197,0.576549664,0.603193518,0.309583926,0.304456062,0.278360343,0.310659038,0.221854305,0.217362492,0.208730663,0.303899926,0.305500331,885,0.204024527,0.171421421,0.176120114,50521,52828.18275,54804.14712,0.650749821,0.689578714,0.648928307,0.449969679,0.418006431,0.531890661,1101.431026,992.3011858,1167,0.022172949,0.025868441,174.6988142,-0.105349056,-0.001180339,-0.088804733,-0.004491813,0.095169263,0.001600405,1975.964369,-4283.147119,-0.031963248,0.11388423,-109.12984,0.003695492,05. No Majority,04. Majority Asian,04. Majority Asian,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",3679.137627
6037481605,06037481605,37,0.295562,10282.10663,3206.972868,3418,3039,0.148055833,0.073550046,0.098058572,0.011216351,0.005612722,0,0.47781655,0.610032741,0.614017769,0.367023924,0.29361553,0.255676209,0.344044989,0.387860972,0.339317774,0.160875678,0.205256787,0.238779174,164,0.206513599,0.230517208,0.165185916,59410,54700.26585,47842.99253,0.660268717,0.670658678,0.730959446,0.447674419,0.443638393,0.443843031,1126.063669,986.7960474,1360,0.021332335,0.036597428,373.2039526,-0.074505786,0.024508526,0.043815983,-0.048543198,0.044381109,0.033522387,-6857.273326,11567.00747,-0.004036026,0.000204638,-139.2676211,0.015265093,05. No Majority,04. Majority Asian,04. Majority Asian,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",554.8751193
6037481606,06037481606,37,0.3328471,15012.89932,4817.027063,5134,4997,0.148055833,0.07355005,0.05563338,0.011216351,0.005612722,0.005803482,0.47781655,0.610032741,0.634780869,0.367023936,0.293615551,0.279767861,0.344044989,0.387860972,0.271506145,0.160875678,0.205256787,0.251214633,2363,0.206513606,0.230517197,0.22293376,43068,54700.26452,47842.99213,0.660268703,0.670658635,0.657877814,0.447674419,0.443638393,0.615835777,1126.063669,986.7960474,1193,0.021332334,0.043086817,206.2039526,-0.074505782,-0.01791667,0.043815983,-0.116354827,0.044381109,0.045957846,-6857.272395,-4774.992128,-0.004036026,0.172197384,-139.2676211,0.021754483,05. No Majority,04. Majority Asian,04. Majority Asian,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",7099.35583
6037481711,06037481711,37,0.1727189,25862.83261,4944.999963,4400,4467,0.082507583,0.040909091,0.028878442,0.012133468,0.0075,0.002238639,0.651769464,0.777727273,0.894336244,0.266531852,0.156363636,0.051936423,0.294435612,0.352368999,0.353672004,0.253418124,0.228114214,0.226394257,1620,0.298131432,0.213557715,0.254046446,41462,45415.54474,40682.62362,0.804560255,0.79880775,0.707680835,0.512550607,0.503731343,0.582718651,1159.493684,962.0229249,1271,0.015648286,0.045488441,308.9770751,-0.041598493,-0.012030649,0.057933387,0.001303005,-0.02530391,-0.001719957,-4732.921116,779.3763792,-0.008819264,0.078987308,-197.4707588,0.029840155,04. Majority Asian,04. Majority Asian,04. Majority Asian,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",9379.402023
6037481712,06037481712,37,0.2842596,18402.19293,5190.367202,5134.754747,5231,0.071943829,0.032432308,0.003632193,0.002488735,0.002845743,0.001529344,0.604155492,0.733677539,0.76926018,0.331588767,0.210185067,0.201873447,0.480103527,0.471051014,0.280715397,0.12619899,0.127190628,0.254017626,847,0.204320586,0.244046702,0.307633295,38967,43096.48553,37190.64773,0.725718967,0.71322285,0.694235589,0.474663908,0.403834603,0.628158845,1099.224692,919.3705835,1199,0.017925151,0.039473684,279.6294165,-0.039511521,-0.028800116,-0.009052513,-0.190335617,0.000991638,0.126826998,-5905.837802,1776.352274,-0.070829305,0.224324242,-179.8541083,0.021548533,04. Majority Asian,04. Majority Asian,04. Majority Asian,1,1,0,0,Disadvantaged Both Decades,Gentrified 2000-2015 Only,2979.670695
6037481713,06037481713,37,0.1799997,15966.69328,2582.49208,2617,2874,0.088083889,0.029040887,0.024704245,0.01029552,0.003821169,0,0.684270734,0.731753917,0.795407098,0.230314582,0.218953,0.157620042,0.416111272,0.322911051,0.219236209,0.191248913,0.23180593,0.289957567,1834,0.26965424,0.13212533,0.206365862,42500,37495.19503,45357.06988,0.722772291,0.662275449,0.707175926,0.544721998,0.46835443,0.541734861,1122.54472,957.8940711,1131,0.020359281,0.025462963,173.1059289,-0.059043003,-0.004336642,-0.093200221,-0.103674842,0.040557017,0.058151637,7861.874852,-2857.069881,-0.076367568,0.073380431,-164.6506484,0.005103682,04. Majority Asian,04. Majority Asian,04. Majority Asian,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",10188.90587
6037481714,06037481714,37,0.1744861,14110.00647,2641.011875,2510,2462,0.088083889,0.041035857,0.024370431,0.01029552,0.003585657,0.02112104,0.684270734,0.820318725,0.830219334,0.230314583,0.123904382,0.119821284,0.416111272,0.443492234,0.244984161,0.191248913,0.20085699,0.201161563,1858,0.26965423,0.24291498,0.28432169,29375,37495.19496,31552.868,0.722772258,0.761210762,0.772511848,0.544721998,0.59646539,0.507668712,1122.54472,937.2498024,1099,0.015695067,0.021327014,161.7501976,-0.047048033,-0.016665426,0.027380961,-0.198508073,0.009608076,0.000304573,-5942.326954,-2177.868002,0.051743392,-0.088796679,-185.2949172,0.005631947,04. Majority Asian,04. Majority Asian,04. Majority Asian,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",10648.41268
6037481800,06037481800,37,0.3169235,9175.715906,2577.549997,2671.057215,2908,0.338035757,0.214760154,0.130330124,0.005028317,0.003321033,0.004126547,0.459683469,0.542066421,0.578748281,0.203443558,0.219926208,0.25997249,0.151665356,0.181949112,0.143310658,0.239020996,0.36149784,0.335147392,111,0.056574403,0.121122596,0.121696801,76643,79277.65363,83777.17774,0.144108093,0.19541485,0.211956522,0.415263028,0.430167598,0.358974359,1541.898197,1165.713043,1574,0.001091703,0.001086957,408.2869565,-0.123275603,-0.08443003,0.030283756,-0.038638454,0.122476844,-0.026350447,4499.524116,-7134.177742,0.014904569,-0.071193239,-376.1851539,-4.74655E-06,05. No Majority,04. Majority Asian,04. Majority Asian,0,0,0,0,,,350.2422509
6037481901,06037481901,37,0.708096,7976.319595,5087.191493,5899,5648,0.292808288,0.17765514,0.162181303,0.021306995,0.038782816,0.009915014,0.241310791,0.323389021,0.410233711,0.446235501,0.443168251,0.421211048,0.24130658,0.241562644,0.140370964,0.227573872,0.273231623,0.35768262,685,0.100979024,0.100134865,0.085922244,76414,66340.77291,73749.52657,0.314920025,0.338406894,0.361824856,0.378528699,0.394302849,0.372463768,1123.270021,995.0537549,1303,0.005580923,0.007865758,307.9462451,-0.115153148,-0.015473837,0.000256065,-0.10119168,0.045657751,0.084450997,7408.753654,2664.473434,0.01577415,-0.02183908,-128.2162663,0.002284834,05. No Majority,05. No Majority,05. No Majority,0,0,0,0,,,967.3829537
6037481902,06037481902,37,0.3422286,10142.34345,3432.14531,3285.763494,3471,0.213790772,0.140115115,0.061653702,0.01136094,0.007566533,0.002881014,0.34193325,0.383258745,0.3877845,0.444398556,0.451820538,0.532411409,0.27984807,0.294968108,0.146141855,0.229569125,0.232065024,0.262275916,216,0.092097536,0.084698186,0.094681473,57422,64324.88633,64157.93359,0.499012615,0.501882709,0.56685808,0.392129212,0.411092063,0.431259045,1057.902844,981.3766473,1127,0.011605838,0.021328958,145.6233527,-0.073675657,-0.078461413,0.015120038,-0.148826252,0.002495899,0.030210892,-166.9527366,-6735.933594,0.018962851,0.020166981,-76.52619644,0.009723121,05. No Majority,05. No Majority,03. Majority Hisp,0,0,0,0,,,631.1570687
6037482001,06037482001,37,1.128845,2424.602138,3054.56945,2877.599284,2737,0.147419984,0.109961147,0.106320789,0.009602631,0.007104282,0,0.715888069,0.743719971,0.777128243,0.126937241,0.122914864,0.095359883,0.122803587,0.135213615,0.105146406,0.422449799,0.468699358,0.540372671,4742,0.068592713,0.13695892,0.086844998,102898,109705.9753,102427.1975,0.131412988,0.128912097,0.167152575,0.462335223,0.341678934,0.441860465,1519.335493,1571.895466,1028,0.00121128,0.064139942,-543.8954664,-0.037458837,-0.003640358,0.012410028,-0.030067208,0.046249559,0.071673313,-7278.77781,470.8024999,-0.120656289,0.100181531,52.55997382,0.062928662,04. Majority Asian,04. Majority Asian,04. Majority Asian,0,0,0,0,,,4200.753868
6037482002,06037482002,37,0.9607747,7314.930337,6814.871552,6841.197154,7028,0.107906006,0.063449279,0.03685259,0.008537227,0.00498156,0,0.659302171,0.657610165,0.571286283,0.234850073,0.255173941,0.360984633,0.209525565,0.171582232,0.168360864,0.305918318,0.334863488,0.402583651,3604,0.140761019,0.184678688,0.13654504,65976,66978.24968,59359.30066,0.421547506,0.429171573,0.463682047,0.528716646,0.429598076,0.507389163,1100.079147,973.251987,1197,0.00569883,0.01142074,223.748013,-0.044456727,-0.026596689,-0.037943333,-0.003221368,0.028945171,0.067720163,-7618.949024,6616.699343,-0.09911857,0.077791087,-126.8271598,0.00572191,04. Majority Asian,04. Majority Asian,04. Majority Asian,0,0,0,0,,,3751.139575
6037482101,06037482101,37,0.4448855,10971.36229,4647.074645,4547.745631,4881,0.110870578,0.069769586,0.022741242,0.005827424,0.002649554,0,0.583978668,0.623225004,0.643720549,0.306018729,0.287366386,0.307109199,0.301987189,0.30654711,0.227383203,0.213668121,0.265483659,0.288414799,1351,0.169865734,0.146087211,0.154967159,56667,60430.8991,58528.03787,0.433201536,0.463231908,0.433473389,0.478493832,0.384560639,0.634894992,1204.908706,1027.258485,1187,0.015555166,0.016106443,159.7415149,-0.041100993,-0.047028344,0.004559921,-0.079163907,0.051815538,0.02293114,-1902.861226,-1861.037874,-0.093933193,0.250334353,-177.6502211,0.000551276,04. Majority Asian,04. Majority Asian,04. Majority Asian,0,0,0,0,,,3036.736419
6037482102,06037482102,37,0.4239464,7036.266849,2833.000004,2837,2983,0.201200141,0.142051463,0.109621187,0.004235792,0.00281988,0.022795843,0.497705612,0.543884385,0.50955414,0.310624779,0.294324991,0.324170298,0.239356179,0.167938931,0.160086768,0.280373832,0.303435115,0.370932755,950,0.133074479,0.093761015,0.149627624,62708,72590.28431,76317.98365,0.203389831,0.240546218,0.330453564,0.453125,0.414847162,0.424836601,1259.783729,1248.290119,1550,0.005252101,0.001079914,301.7098814,-0.059148678,-0.032430276,-0.071417247,-0.007852163,0.023061283,0.06749764,3727.699343,-13609.98365,-0.038277838,0.00998944,-11.49361058,-0.004172187,05. No Majority,04. Majority Asian,04. Majority Asian,0,0,0,0,,,2240.849315
6037482201,06037482201,37,0.2985716,13008.60497,3411.999988,3753,3884,0.105803048,0.050359712,0.02445932,0.004103165,0.000799361,0,0.597010551,0.678923528,0.689237899,0.298944901,0.25552891,0.26338826,0.296516957,0.361003861,0.215665236,0.235563703,0.21003861,0.315450644,1498,0.156508876,0.188382627,0.16,44487,50090.21298,52217.1933,0.582633051,0.642194093,0.623407643,0.46474359,0.452036794,0.647509579,1080.317332,973.0332016,1094,0.014345992,0.025477707,120.9667984,-0.055443336,-0.025900392,0.064486904,-0.145338625,-0.025525093,0.105412034,2126.980315,-7730.193298,-0.012706796,0.195472785,-107.2841304,0.011131715,04. Majority Asian,04. Majority Asian,04. Majority Asian,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",5017.222
6037482202,06037482202,37,0.2497575,19194.61878,5106.000039,5135,4794,0.080101841,0.042259007,0.018982061,0.006658833,0.003700097,0.005840634,0.60497454,0.701655307,0.758239466,0.311398352,0.236416748,0.209428452,0.363278689,0.33600713,0.280319735,0.181967213,0.21657754,0.298511577,533,0.249999998,0.185589094,0.18168544,41967,51748.13296,55807.33878,0.633928576,0.630759247,0.563930013,0.490790899,0.41255144,0.770883055,1265.062153,1017.074308,1267,0.025957171,0.024899058,249.9256917,-0.037842834,-0.023276946,-0.027271558,-0.055687395,0.034610327,0.081934037,4059.20582,-13840.33878,-0.078239459,0.358331615,-247.9878443,-0.001058113,04. Majority Asian,04. Majority Asian,04. Majority Asian,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",2134.070048
6037482301,06037482301,37,0.3373047,15576.42096,5033.305528,5112.37576,5254,0.110672175,0.050158251,0.132470499,0.006154835,0.011939149,0,0.442661757,0.554165531,0.616863342,0.441155271,0.373097371,0.237152646,0.473479061,0.52887647,0.362139918,0.146695083,0.099906657,0.137722908,381,0.203454986,0.249898517,0.232340588,41453,50045.58166,46518.53117,0.61911126,0.609246803,0.635085122,0.523065067,0.537456292,0.614219114,1182.148673,1029.146484,1212,0.017604247,0.028127313,182.8535158,-0.060513924,0.082312248,0.055397409,-0.166736552,-0.046788426,0.037816251,-3527.050498,-5065.531166,0.014391226,0.076762822,-153.0021884,0.010523066,05. No Majority,04. Majority Asian,04. Majority Asian,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",1129.542517
6037482303,06037482303,37,0.3796014,16335.55619,5952.092997,5887.013421,6201,0.092750735,0.044681582,0.024834704,0.006925899,0.0072988,0,0.342995721,0.485634346,0.605708757,0.563968772,0.44830172,0.368488953,0.534966506,0.527470181,0.339875539,0.064997371,0.080643231,0.146720919,1262,0.273268085,0.300825921,0.212385099,40375,44011.22445,37253.05129,0.68015447,0.695089842,0.637070642,0.484936561,0.516975314,0.619532045,1027.098515,984.9746421,1142,0.026845052,0.044069994,157.0253579,-0.048069152,-0.019846878,-0.007496324,-0.187594643,0.01564586,0.066077688,-6758.173164,3121.948715,0.032038753,0.102556731,-42.12387253,0.017224941,03. Majority Hisp,05. No Majority,04. Majority Asian,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",3324.539899
6037482304,06037482304,37,0.2391683,15478.63994,3881.593296,3919.936112,3702,0.092588397,0.043360607,0.028633171,0.00695717,0.003593211,0.002971367,0.340376383,0.38367086,0.441112912,0.566789106,0.552123893,0.526202053,0.536136319,0.632427275,0.512907321,0.063502378,0.049072814,0.12314854,652,0.274603664,0.371624375,0.273626374,31736,43932.89391,35768.14177,0.680781803,0.729061401,0.751033058,0.484501192,0.461229254,0.660247593,1024.727852,877.0803729,1131,0.019257349,0.032024793,253.9196271,-0.04922779,-0.014727436,0.096290955,-0.119519953,-0.014429563,0.074075726,-8164.752135,-4032.14177,-0.023271937,0.199018338,-147.647479,0.012767444,03. Majority Hisp,03. Majority Hisp,03. Majority Hisp,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",2726.113787
6037482401,06037482401,37,0.3239656,12708.13938,3878.829017,3934.064593,4117,0.102258418,0.049505069,0.007529755,0.002343797,0.004875444,0,0.291988759,0.455853045,0.536555744,0.609598765,0.481337514,0.454214234,0.580630003,0.563658525,0.458885942,0.05018788,0.079111941,0.110269041,610,0.230165922,0.227381531,0.127762934,47578,46997.23229,46627.57577,0.578204665,0.612230422,0.630566802,0.545527838,0.528108795,0.571428571,1124.554867,992.4532772,1124,0.01290835,0.023279352,131.5467228,-0.052753349,-0.041975314,-0.016971479,-0.104772583,0.028924061,0.0311571,-369.6565222,950.4242338,-0.017419043,0.043319777,-132.10159,0.010371002,03. Majority Hisp,05. No Majority,04. Majority Asian,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",1882.915964
6037482402,06037482402,37,1.289507,5721.566459,6897.999942,6972,7378,0.138011018,0.075588067,0.045947411,0.008263265,0.008175559,0,0.361699043,0.468875502,0.597451884,0.496375765,0.429575445,0.33992952,0.384558643,0.413702815,0.250626118,0.169166462,0.156665939,0.237388193,3849,0.14898689,0.232645403,0.093213296,51481,75632.87954,59397.48427,0.39581205,0.408325074,0.380425155,0.463225806,0.46723301,0.668218859,1219.315816,1018.450593,1170,0.007928642,0.016386182,151.5494071,-0.062422951,-0.029640655,0.029144172,-0.163076697,-0.012500522,0.080722254,-16235.39528,-7916.484266,0.004007203,0.200985849,-200.8652232,0.00845754,05. No Majority,05. No Majority,04. Majority Asian,0,0,0,0,,,2984.861656
